DATE,TIME_hh,TIME_mm,Man_kW,Temp_C,Sun_h,Wind_m_par_S,Rain_mm
2017/1/23,10,00,4266,5.8,0.8,5.8,0
2017/1/23,11,00,4172,6.8,1,4.6,0
2017/1/23,12,00,4011,6.7,1,4.4,0
2017/1/23,13,00,4159,6.6,0.9,4.2,0
2017/1/23,14,00,4171,6.4,0.6,5.1,0
2017/1/23,15,00,4240,5.7,0.2,5.1,0
2017/1/23,16,00,4448,5.1,0.5,6.2,0
2017/1/23,17,00,4755,4.3,0.6,5.1,0
2017/1/23,18,00,4785,3.7,0,4.8,0
2017/1/23,19,00,4679,3.3,0,4.3,0
2017/1/23,20,00,4545,2.4,0,4.6,0
2017/1/23,21,00,4372,1.9,0,3.5,0
2017/1/23,22,00,4126,1.2,0,2.2,0
2017/1/23,23,00,3841,2,0,5,0
2017/1/24,0,00,3517,1.7,0,2.9,0
2017/1/24,1,00,3323,1.1,0,4,0
2017/1/24,2,00,3223,0.6,0,3.6,0
2017/1/24,3,00,3164,0.1,0,3.1,0
2017/1/24,4,00,3186,-0.5,0,2.8,0
2017/1/24,5,00,3425,-0.5,0,2.7,0
2017/1/24,6,00,3979,-0.5,0,1.4,0
2017/1/24,7,00,4329,-1.2,0,2,0
2017/1/24,8,00,4505,0.9,0.7,2.4,0
2017/1/24,9,00,4540,3.5,1,5,0
2017/1/24,10,00,4414,4.9,1,5.3,0
2017/1/24,11,00,4302,4.8,1,5.9,0
2017/1/24,12,00,4048,5.5,1,4.5,0
2017/1/24,13,00,4153,6.6,1,2.5,0
2017/1/24,14,00,4155,6.9,1,6,0
2017/1/24,15,00,4203,7,1,4.2,0
2017/1/24,16,00,4452,5.8,0.9,5.9,0
2017/1/24,17,00,4790,4.1,0.8,3.3,0
2017/1/24,18,00,4846,3.1,0,3.1,0
2017/1/24,19,00,4751,2.6,0,3.8,0
2017/1/24,20,00,4632,2,0,3.3,0
2017/1/24,21,00,4451,1.6,0,3.8,0
2017/1/24,22,00,4206,1.1,0,2.5,0
2017/1/24,23,00,3918,0.9,0,3.3,0
2017/1/25,0,00,3587,0.3,0,3,0
2017/1/25,1,00,3384,0.2,0,1.8,0
2017/1/25,2,00,3267,0.1,0,2.8,0
2017/1/25,3,00,3210,0.6,0,2.8,0
2017/1/25,4,00,3227,0.1,0,2.9,0
2017/1/25,5,00,3461,0.1,0,3.9,0
2017/1/25,6,00,4013,-0.9,0,1.7,0
2017/1/25,7,00,4358,-0.3,0,2.8,0
2017/1/25,8,00,4543,2.2,0.8,3.1,0
2017/1/25,9,00,4557,4.4,1,2.6,0
2017/1/25,10,00,4357,6.2,1,2.7,0
2017/1/25,11,00,4212,7,1,3.4,0
2017/1/25,12,00,3944,8.5,1,3,0
2017/1/25,13,00,4076,9.1,1,6.3,0
2017/1/25,14,00,4033,8.8,1,5.1,0
2017/1/25,15,00,4085,8.2,1,4.2,0
2017/1/25,16,00,4291,7.3,1,4.2,0
2017/1/25,17,00,4610,6.6,0.8,2.4,0
2017/1/25,18,00,4657,5.2,0,2,0
2017/1/25,19,00,4581,5,0,2.9,0
2017/1/25,20,00,4468,4.2,0,3,0
2017/1/25,21,00,4307,3.4,0,3.6,0
2017/1/25,22,00,4091,3.3,0,3.4,0
2017/1/25,23,00,3822,2.7,0,4.4,0
2017/1/26,0,00,3496,2,0,1.9,0
2017/1/26,1,00,3308,1.1,0,3,0
2017/1/26,2,00,3201,0.6,0,3.3,0
2017/1/26,3,00,3154,1.3,0,3.1,0
2017/1/26,4,00,3180,-0.3,0,2.6,0
2017/1/26,5,00,3421,-0.4,0,1.5,0
2017/1/26,6,00,3974,-1.1,0,1.4,0
2017/1/26,7,00,4313,-0.1,0,1.2,0
2017/1/26,8,00,4494,1.8,0.7,1.5,0
2017/1/26,9,00,4498,3.8,1,1.2,0
2017/1/26,10,00,4315,5.5,1,1.6,0
2017/1/26,11,00,4160,7.6,1,1.4,0
2017/1/26,12,00,3884,8,1,2.7,0
2017/1/26,13,00,3946,9.7,1,1.6,0
2017/1/26,14,00,3915,10,1,1.1,0
2017/1/26,15,00,3939,9.6,1,1.2,0
2017/1/26,16,00,4140,8.6,1,3.6,0
2017/1/26,17,00,4459,6.9,0.8,2.9,0
2017/1/26,18,00,4518,5.5,0,2.2,0
2017/1/26,19,00,4426,5.3,0,2.2,0
2017/1/26,20,00,4306,5.4,0,2.2,0
2017/1/26,21,00,4134,5.6,0,2.1,0
2017/1/26,22,00,3904,5.1,0,2.6,0
2017/1/26,23,00,3663,6.8,0,2.2,0
2017/1/27,0,00,3373,5,0,1.8,0
2017/1/27,1,00,3191,4.6,0,2.3,0
2017/1/27,2,00,3090,3.6,0,1.6,0
2017/1/27,3,00,3026,3.1,0,3.2,0
2017/1/27,4,00,3055,2.7,0,3,0
2017/1/27,5,00,3265,2.3,0,1.7,0
2017/1/27,6,00,3746,5,0,4.2,0
2017/1/27,7,00,4077,7.1,0,4.3,0
2017/1/27,8,00,4399,5.5,0,2.7,0
2017/1/27,9,00,4584,5.9,0,2.7,0
2017/1/27,10,00,4493,5.3,0,2.2,0
2017/1/27,11,00,4205,6.2,0,1.6,0
2017/1/27,12,00,3813,9.3,0.7,1.3,0
2017/1/27,13,00,3853,15.5,1,6.4,0
2017/1/27,14,00,3829,15.6,1,4.9,0
2017/1/27,15,00,3798,15.7,0.9,5.2,0
2017/1/27,16,00,3926,15.1,1,6.7,0
2017/1/27,17,00,4170,13.8,0.6,5.2,0
2017/1/27,18,00,4162,13.7,0,5.5,0
2017/1/27,19,00,4042,12.5,0,3.4,0
2017/1/27,20,00,3920,11,0,2.2,0
2017/1/27,21,00,3756,10.8,0,1.7,0
2017/1/27,22,00,3607,10.4,0,2.8,0
2017/1/27,23,00,3412,8.1,0,1.5,0
2017/1/28,0,00,3160,8.2,0,1.4,0
2017/1/28,1,00,3025,6.9,0,3,0
2017/1/28,2,00,2948,6.8,0,2.6,0
2017/1/28,3,00,2897,5.3,0,2.2,0
2017/1/28,4,00,2890,5.8,0,2.1,0
2017/1/28,5,00,2968,5.9,0,3.1,0
2017/1/28,6,00,3206,5.3,0,2.9,0
2017/1/28,7,00,3436,5.5,0,2.9,0
2017/1/28,8,00,3643,6.6,0.6,2,0
2017/1/28,9,00,3653,7.9,1,3.2,0
2017/1/28,10,00,3541,9.2,1,2,0
2017/1/28,11,00,3432,11.3,1,2.8,0
2017/1/28,12,00,3284,11.9,1,2,0
2017/1/28,13,00,3251,12.3,1,1.3,0
2017/1/28,14,00,3213,13,1,1.7,0
2017/1/28,15,00,3211,12.8,1,1.8,0
2017/1/28,16,00,3365,11.1,1,2.2,0
2017/1/28,17,00,3699,10.7,0.5,1.4,0
2017/1/28,18,00,3781,7.6,0,1.3,0
2017/1/28,19,00,3748,8,0,2.9,0
2017/1/28,20,00,3679,7.8,0,1.7,0
2017/1/28,21,00,3523,7.3,0,1.1,0
2017/1/28,22,00,3345,7.1,0,1.5,0
2017/1/28,23,00,3181,7.5,0,1.5,0
2017/1/29,0,00,2964,6.8,0,1.3,0
2017/1/29,1,00,2831,6,0,1.3,0
2017/1/29,2,00,2745,5.4,0,2.8,0
2017/1/29,3,00,2701,5.5,0,2.3,0
2017/1/29,4,00,2662,5.3,0,2.8,0
2017/1/29,5,00,2707,5.5,0,2,0
2017/1/29,6,00,2860,5.5,0,2.8,0
2017/1/29,7,00,3064,5.1,0,2.7,0
2017/1/29,8,00,3230,5.5,0,3.4,0
2017/1/29,9,00,3358,6.8,0.1,2.1,0
2017/1/29,10,00,3309,7.2,0.1,3.2,0
2017/1/29,11,00,3152,9.7,0.1,1.4,0
2017/1/29,12,00,3043,9.4,0.8,1.7,0
2017/1/29,13,00,2992,11.7,0.4,2.5,0
2017/1/29,14,00,2983,11.2,1,0.7,0
2017/1/29,15,00,3056,11.3,0.4,1,0
2017/1/29,16,00,3232,11.1,0,1.4,0
2017/1/29,17,00,3599,9.6,0,0.9,0
2017/1/29,18,00,3692,8.5,0,0.3,0
2017/1/29,19,00,3657,9.2,0,0.8,0
2017/1/29,20,00,3575,8.4,0,1.2,0
2017/1/29,21,00,3424,7.8,0,1.6,0
2017/1/29,22,00,3190,8.6,0,1.3,0
2017/1/29,23,00,2958,8.4,0,1.5,0
2017/1/30,0,00,2739,8.1,0,0.6,0
2017/1/30,1,00,2627,7.9,0,1.3,0
2017/1/30,2,00,2587,7.1,0,0.5,0
2017/1/30,3,00,2578,7.2,0,1.3,0
2017/1/30,4,00,2622,7.1,0,1.3,0
2017/1/30,5,00,2810,7.8,0,0.9,0
2017/1/30,6,00,3215,7.8,0,1.2,0
2017/1/30,7,00,3499,7.4,0,1,0
2017/1/30,8,00,3726,8.3,0.2,1.5,0
2017/1/30,9,00,3791,12.8,1,2.6,0
2017/1/30,10,00,3669,16,1,1.8,0
2017/1/30,11,00,3584,18.9,1,3.7,0
2017/1/30,12,00,3436,14.2,1,4.1,0
2017/1/30,13,00,3564,17.2,1,2.8,0
2017/1/30,14,00,3538,16.2,0.3,3.2,0
2017/1/30,15,00,3514,17,0.9,3.8,0
2017/1/30,16,00,3644,16.2,0.9,3.6,0
2017/1/30,17,00,3916,13.6,0.6,5.2,0
2017/1/30,18,00,3965,11.9,0,4.4,0
2017/1/30,19,00,3869,10.7,0,5,0
2017/1/30,20,00,3759,10.1,0,3.6,0
2017/1/30,21,00,3616,9.6,0,4.9,0
2017/1/30,22,00,3471,8.5,0,6.3,0
2017/1/30,23,00,3248,7.5,0,5.4,0
2017/1/31,0,00,3004,6.9,0,4.6,0
2017/1/31,1,00,2884,6.6,0,6.3,0
2017/1/31,2,00,2841,5.8,0,5.5,0
2017/1/31,3,00,2822,5.3,0,3,0
2017/1/31,4,00,2865,4.7,0,4.5,0
2017/1/31,5,00,3081,3.9,0,4.8,0
2017/1/31,6,00,3556,3.3,0,6.8,0
2017/1/31,7,00,3839,3,0,4.9,0
2017/1/31,8,00,4055,3.7,0.6,5.2,0
2017/1/31,9,00,4135,5.2,1,5.5,0
2017/1/31,10,00,4039,6.7,1,5,0
2017/1/31,11,00,3951,7.9,1,3.4,0
2017/1/31,12,00,3717,8.9,1,5.4,0
2017/1/31,13,00,3802,9.1,1,5.7,0
2017/1/31,14,00,3786,9.6,1,3.6,0
2017/1/31,15,00,3806,9.1,1,3.5,0
2017/1/31,16,00,3989,8.2,1,3.9,0
2017/1/31,17,00,4291,7.2,0.7,3.9,0
2017/1/31,18,00,4347,6.2,0,3.4,0
2017/1/31,19,00,4249,5.1,0,2.8,0
2017/1/31,20,00,4142,4.3,0,3.2,0
2017/1/31,21,00,3972,4.2,0,4.1,0
2017/1/31,22,00,3759,4.8,0,2.1,0
2017/1/31,23,00,3494,4.9,0,1.5,0
2017/2/1,0,00,3203,4.9,0,2.4,0
2017/2/1,1,00,3036,4.8,0,1.9,0
2017/2/1,2,00,2957,4.4,0,2.8,0
2017/2/1,3,00,2913,4,0,2.5,0
2017/2/1,4,00,2935,3.7,0,3,0
2017/2/1,5,00,3143,3.5,0,2.9,0
2017/2/1,6,00,3621,3.1,0,2.4,0
2017/2/1,7,00,3937,2.4,0,2.6,0
2017/2/1,8,00,4158,3.2,0.4,2,0
2017/2/1,9,00,4241,4.6,0.5,3,0
2017/2/1,10,00,4076,5.9,0.9,2,0
2017/2/1,11,00,3921,7.4,1,1.6,0
2017/2/1,12,00,3675,7.5,1,1.1,0
2017/2/1,13,00,3749,9.8,1,1.8,0
2017/2/1,14,00,3776,9.7,1,2.6,0
2017/2/1,15,00,3817,9.4,1,2.1,0
2017/2/1,16,00,3952,9.4,0,3.1,0
2017/2/1,17,00,4216,8.1,0.4,2.8,0
2017/2/1,18,00,4276,6.9,0,2.2,0
2017/2/1,19,00,4192,6.9,0,2.8,0
2017/2/1,20,00,4072,5.8,0,2,0
2017/2/1,21,00,3911,7.6,0,5.3,0
2017/2/1,22,00,3724,6.2,0,4.9,0
2017/2/1,23,00,3484,5.4,0,6.2,0
2017/2/2,0,00,3220,4.4,0,6.2,0
2017/2/2,1,00,3079,3.8,0,5.5,0
2017/2/2,2,00,3010,3.4,0,5.8,0
2017/2/2,3,00,2975,2.6,0,4.5,0
2017/2/2,4,00,3006,2,0,4.1,0
2017/2/2,5,00,3233,2,0,4.9,0
2017/2/2,6,00,3731,1.9,0,6.7,0
2017/2/2,7,00,4023,1.7,0,2.3,0
2017/2/2,8,00,4233,2.4,0.6,3.8,0
2017/2/2,9,00,4314,4,1,4.2,0
2017/2/2,10,00,4184,5.9,1,4.6,0
2017/2/2,11,00,4077,7.8,1,4.6,0
2017/2/2,12,00,3831,8.4,1,6.3,0
2017/2/2,13,00,3953,9.2,1,8,0
2017/2/2,14,00,3965,9.2,1,6,0
2017/2/2,15,00,3980,9.2,1,4.1,0
2017/2/2,16,00,4152,7.6,1,5.6,0
2017/2/2,17,00,4462,6.8,1,4.2,0
2017/2/2,18,00,4532,5.3,0,4.6,0
2017/2/2,19,00,4435,4.9,0,2,0
2017/2/2,20,00,4315,3.9,0,1.6,0
2017/2/2,21,00,4150,1.8,0,1.2,0
2017/2/2,22,00,3926,1.2,0,1.2,0
2017/2/2,23,00,3666,1.9,0,1.2,0
2017/2/3,0,00,3364,2,0,1.6,0
2017/2/3,1,00,3185,1.3,0,0.8,0
2017/2/3,2,00,3095,2.4,0,2.8,0
2017/2/3,3,00,3020,3,0,2.6,0
2017/2/3,4,00,3029,6,0,2.9,0
2017/2/3,5,00,3226,5.6,0,2.4,0
2017/2/3,6,00,3696,5.1,0,3.6,0
2017/2/3,7,00,3961,5.3,0,4.9,0
2017/2/3,8,00,4130,6,0.6,4.9,0
2017/2/3,9,00,4167,8,1,6.2,0
2017/2/3,10,00,4036,9.5,1,5.3,0
2017/2/3,11,00,3930,11.1,1,4.5,0
2017/2/3,12,00,3678,12.1,1,4,0
2017/2/3,13,00,3757,12.9,1,3.8,0
2017/2/3,14,00,3740,12.1,1,4.4,0
2017/2/3,15,00,3768,11.3,1,5.7,0
2017/2/3,16,00,3927,10.1,1,5.3,0
2017/2/3,17,00,4189,9.2,1,6.8,0
2017/2/3,18,00,4241,8.5,0,6.1,0
2017/2/3,19,00,4154,7.5,0,2.1,0
2017/2/3,20,00,4044,6.8,0,4.4,0
2017/2/3,21,00,3889,6,0,4.8,0
2017/2/3,22,00,3728,5.8,0,3.7,0
2017/2/3,23,00,3504,6.3,0,4.4,0
2017/2/4,0,00,3236,6,0,3.3,0
2017/2/4,1,00,3080,5.9,0,4.9,0
2017/2/4,2,00,2999,5.5,0,4,0
2017/2/4,3,00,2930,5.1,0,2.7,0
2017/2/4,4,00,2910,5.4,0,4.5,0
2017/2/4,5,00,2990,5.4,0,4.7,0
2017/2/4,6,00,3236,5.4,0,4,0
2017/2/4,7,00,3443,5.5,0,4.8,0
2017/2/4,8,00,3624,6.4,0.7,4.6,0
2017/2/4,9,00,3638,8.4,1,4.6,0
2017/2/4,10,00,3523,10,1,3.2,0
2017/2/4,11,00,3422,11.5,1,4.1,0
2017/2/4,12,00,3280,12,1,3.3,0
2017/2/4,13,00,3241,12.4,1,2,0
2017/2/4,14,00,3195,13.3,1,0.8,0
2017/2/4,15,00,3197,12.5,1,1.8,0
2017/2/4,16,00,3319,11.8,1,1.9,0
2017/2/4,17,00,3651,9.5,0.9,2.2,0
2017/2/4,18,00,3783,8.1,0,2.9,0
2017/2/4,19,00,3753,7.4,0,2.3,0
2017/2/4,20,00,3688,7.2,0,2,0
2017/2/4,21,00,3546,7.2,0,1.2,0
2017/2/4,22,00,3361,6.8,0,2.2,0
2017/2/4,23,00,3188,7,0,1.3,0
2017/2/5,0,00,2972,6.9,0,1.9,0
2017/2/5,1,00,2844,6.3,0,3.2,0
2017/2/5,2,00,2780,6.1,0,3.1,0
2017/2/5,3,00,2728,5.5,0,1.9,0
2017/2/5,4,00,2712,5.3,0,2,0
2017/2/5,5,00,2753,4.7,0,1.5,0
2017/2/5,6,00,2914,4.5,0,2,0
2017/2/5,7,00,3081,3.8,0,2.1,0
2017/2/5,8,00,3226,4.9,0.7,2.4,0
2017/2/5,9,00,3317,6.3,0.8,2.1,0
2017/2/5,10,00,3387,8,0.8,2.5,0
2017/2/5,11,00,3378,8.7,0.2,0.8,0
2017/2/5,12,00,3367,9.7,0,1.1,0
2017/2/5,13,00,3348,9.2,0,1.1,0
2017/2/5,14,00,3333,9.2,0,1.3,0
2017/2/5,15,00,3373,9.5,0,1,0
2017/2/5,16,00,3542,8.2,0,0.8,0
2017/2/5,17,00,3815,7.5,0,0.7,0
2017/2/5,18,00,3875,7.7,0,1.2,0
2017/2/5,19,00,3820,7.7,0,1.9,0
2017/2/5,20,00,3714,8.1,0,1.8,0
2017/2/5,21,00,3547,8.2,0,1.9,0
2017/2/5,22,00,3314,7.7,0,1.7,0
2017/2/5,23,00,3072,7.5,0,1.3,0
2017/2/6,0,00,2843,7.5,0,1.2,0
2017/2/6,1,00,2732,7.6,0,2,0
2017/2/6,2,00,2691,7.2,0,2,0
2017/2/6,3,00,2677,6.9,0,2.3,0
2017/2/6,4,00,2729,6.7,0,2.7,0
2017/2/6,5,00,2945,5.8,0,4,0
2017/2/6,6,00,3381,4.7,0,2.3,0
2017/2/6,7,00,3636,3.4,0,1.4,0
2017/2/6,8,00,3836,7,0.8,1.7,0
2017/2/6,9,00,3892,10.6,1,1.5,0
2017/2/6,10,00,3791,13.2,1,2.2,0
2017/2/6,11,00,3734,14.6,0.9,5.1,0
2017/2/6,12,00,3629,13.3,0.2,3.2,0
2017/2/6,13,00,3786,14.1,0.4,3,0
2017/2/6,14,00,3729,13.9,0.8,6.6,0
2017/2/6,15,00,3758,12.2,0.5,5,0
2017/2/6,16,00,3918,11.2,0.2,6.1,0
2017/2/6,17,00,4192,9.4,0.3,5.6,0
2017/2/6,18,00,4263,8.5,0,7.5,0
2017/2/6,19,00,4162,7.4,0,6.1,0
2017/2/6,20,00,4038,6.8,0,4.1,0
2017/2/6,21,00,3870,6.8,0,4.4,0
2017/2/6,22,00,3693,6.3,0,3.6,0
2017/2/6,23,00,3446,6.2,0,5.4,0
2017/2/7,0,00,3184,5.6,0,4.2,0
2017/2/7,1,00,3045,5.3,0,6.1,0
2017/2/7,2,00,2982,4.6,0,4.9,0
2017/2/7,3,00,2952,4,0,6.1,0
2017/2/7,4,00,2987,4,0,6.6,0
2017/2/7,5,00,3178,3.5,0,3.5,0
2017/2/7,6,00,3631,3.5,0,4.5,0
2017/2/7,7,00,3879,3.4,0,4,0
2017/2/7,8,00,4072,5,0.8,4,0
2017/2/7,9,00,4159,6.6,1,5.4,0
2017/2/7,10,00,4074,7.4,1,7.4,0
2017/2/7,11,00,3981,8.6,1,6.2,0
2017/2/7,12,00,3749,9,1,6.9,0
2017/2/7,13,00,3867,9.6,1,7.1,0
2017/2/7,14,00,3877,9.3,1,8.7,0
2017/2/7,15,00,3924,9,1,6.3,0
2017/2/7,16,00,4124,7.3,1,6.4,0
2017/2/7,17,00,4452,6,0.7,5,0
2017/2/7,18,00,4534,5.2,0,5.8,0
2017/2/7,19,00,4430,4.2,0,3.5,0
2017/2/7,20,00,4304,3.8,0,2.7,0
2017/2/7,21,00,4123,3.8,0,4.9,0
2017/2/7,22,00,3912,3.6,0,5.6,0
2017/2/7,23,00,3643,3.9,0,3.7,0
2017/2/8,0,00,3353,3.6,0,3.5,0
2017/2/8,1,00,3181,3.5,0,3.9,0
2017/2/8,2,00,3085,3.8,0,4.1,0
2017/2/8,3,00,3037,2.9,0,2,0
2017/2/8,4,00,3044,2.7,0,2.1,0
2017/2/8,5,00,3242,3,0,2.5,0
2017/2/8,6,00,3711,3.1,0,2.4,0
2017/2/8,7,00,3995,3.7,0,3.3,0
2017/2/8,8,00,4177,5,0.8,2.9,0
2017/2/8,9,00,4220,6.5,1,4.3,0
2017/2/8,10,00,4077,8.3,1,5.3,0
2017/2/8,11,00,3979,9,1,5.8,0
2017/2/8,12,00,3750,9.5,1,3.8,0
2017/2/8,13,00,3820,10,1,3.4,0
2017/2/8,14,00,3795,9.4,1,4.6,0
2017/2/8,15,00,3818,9.9,1,4.1,0
2017/2/8,16,00,3997,9.2,1,2,0
2017/2/8,17,00,4284,7.9,0.7,2.1,0
2017/2/8,18,00,4354,7.2,0,2.3,0
2017/2/8,19,00,4258,6.4,0,1.7,0
2017/2/8,20,00,4136,6.1,0,2,0
2017/2/8,21,00,3957,7.1,0,3.5,0
2017/2/8,22,00,3773,6.5,0,2.8,0
2017/2/8,23,00,3502,5.4,0,1.7,0
2017/2/9,0,00,3203,5.4,0,3.2,0
2017/2/9,1,00,3046,5,0,2.7,0
2017/2/9,2,00,2970,5,0,2.8,0
2017/2/9,3,00,2931,4.6,0,2.5,0
2017/2/9,4,00,2962,4.1,0,2.9,0
2017/2/9,5,00,3167,2.9,0,1.4,0
2017/2/9,6,00,3651,1.3,0,2.1,0
2017/2/9,7,00,4054,1.5,0,1.9,0
2017/2/9,8,00,4436,1.9,0,2.9,0
2017/2/9,9,00,4671,2.4,0,3.1,0
2017/2/9,10,00,4689,2.4,0,2.1,0
2017/2/9,11,00,4666,2.6,0,1.9,0
2017/2/9,12,00,4495,2.7,0,1.6,0
2017/2/9,13,00,4637,2.3,0,2.5,1
2017/2/9,14,00,4663,1.8,0,2.4,1
2017/2/9,15,00,4699,1.5,0,2.5,1.5
2017/2/9,16,00,4842,1.2,0,2.3,1
2017/2/9,17,00,4957,1,0,2.9,1.5
2017/2/9,18,00,4908,1.1,0,3.9,1
2017/2/9,19,00,4735,1.5,0,4.8,0.5
2017/2/9,20,00,4547,1.7,0,3.5,0.5
2017/2/9,21,00,4331,1.9,0,3.4,0
2017/2/9,22,00,4055,2.3,0,4,0
2017/2/9,23,00,3749,2.4,0,4.5,0
2017/2/10,0,00,3402,2.3,0,3.2,0
2017/2/10,1,00,3214,2.4,0,2.7,0.5
2017/2/10,2,00,3112,2.4,0,1.3,0
2017/2/10,3,00,3054,2.5,0,1.1,0
2017/2/10,4,00,3074,2.5,0,2.3,0
2017/2/10,5,00,3283,2.7,0,2.3,0
2017/2/10,6,00,3751,2.4,0,3.1,0
2017/2/10,7,00,4057,2.3,0,2.8,0
2017/2/10,8,00,4281,3.1,0,2.5,0
2017/2/10,9,00,4271,5.1,0.7,3.7,0
2017/2/10,10,00,4107,7.4,1,6.6,0
2017/2/10,11,00,4045,7.7,1,8.1,0
2017/2/10,12,00,3873,8.9,1,5.8,0
2017/2/10,13,00,4120,7.5,0.3,5.5,0
2017/2/10,14,00,4201,6.7,0,4.7,0
2017/2/10,15,00,4310,5.3,0,6,0
2017/2/10,16,00,4469,5.7,0,2.5,0
2017/2/10,17,00,4651,4.6,0,6.5,0
2017/2/10,18,00,4643,4.6,0,4.3,0
2017/2/10,19,00,4513,4.2,0,2.9,0
2017/2/10,20,00,4367,3.7,0,3.9,0
2017/2/10,21,00,4190,3.1,0,3.4,0
2017/2/10,22,00,4008,2.7,0,2.5,0
2017/2/10,23,00,3778,2.5,0,2.5,0
2017/2/11,0,00,3503,2.2,0,3.5,0
2017/2/11,1,00,3316,1.6,0,2.5,0
2017/2/11,2,00,3191,1.1,0,3,0
2017/2/11,3,00,3109,0.9,0,1.5,0
2017/2/11,4,00,3075,0,0,2.8,0
2017/2/11,5,00,3162,-0.7,0,2.1,0
2017/2/11,6,00,3409,-1.1,0,1.3,0
2017/2/11,7,00,3613,-0.9,0,1.6,0
2017/2/11,8,00,3776,2.8,0.8,1.3,0
2017/2/11,9,00,3787,4.5,1,1.6,0
2017/2/11,10,00,3646,5.6,1,1.3,0
2017/2/11,11,00,3525,7.7,1,2.1,0
2017/2/11,12,00,3378,8.7,1,2.4,0
2017/2/11,13,00,3318,8.7,0.8,2.3,0
2017/2/11,14,00,3391,7.6,0.3,2.7,0
2017/2/11,15,00,3437,8.4,0.4,2.3,0
2017/2/11,16,00,3581,8.1,0.8,4,0
2017/2/11,17,00,3928,6.7,0.1,3.2,0
2017/2/11,18,00,4083,6.1,0.1,4.8,0
2017/2/11,19,00,4072,4.9,0,3.7,0
2017/2/11,20,00,4003,4.5,0,2.9,0
2017/2/11,21,00,3859,4.3,0,2.9,0
2017/2/11,22,00,3657,3.5,0,3,0
2017/2/11,23,00,3477,3.4,0,2.3,0
2017/2/12,0,00,3222,1.6,0,1.4,0
2017/2/12,1,00,3064,2.1,0,3.1,0
2017/2/12,2,00,2970,2.3,0,3.1,0
2017/2/12,3,00,2891,2,0,3.9,0
2017/2/12,4,00,2859,1.2,0,3.2,0
2017/2/12,5,00,2925,0.5,0,2.3,0
2017/2/12,6,00,3119,0.2,0,1,0
2017/2/12,7,00,3315,0.7,0,2.2,0
2017/2/12,8,00,3442,3.4,0.8,2.1,0
2017/2/12,9,00,3457,5.8,1,2.6,0
2017/2/12,10,00,3360,7.2,1,5.5,0
2017/2/12,11,00,3257,9,1,5.6,0
2017/2/12,12,00,3196,10.2,1,3.2,0
2017/2/12,13,00,3148,10.1,1,4,0
2017/2/12,14,00,3111,10.4,0.9,6.3,0
2017/2/12,15,00,3171,9.9,1,5.5,0
2017/2/12,16,00,3344,8.9,1,6.2,0
2017/2/12,17,00,3773,7.6,0.8,6.3,0
2017/2/12,18,00,4001,6,0,5.6,0
2017/2/12,19,00,4013,4.9,0,5.2,0
2017/2/12,20,00,3970,4.2,0,6.3,0
2017/2/12,21,00,3834,4,0,5.9,0
2017/2/12,22,00,3588,3.2,0,4.1,0
2017/2/12,23,00,3359,2.5,0,3,0
2017/2/13,0,00,3101,2.5,0,2.7,0
2017/2/13,1,00,2957,2.9,0,4,0
2017/2/13,2,00,2891,2.4,0,3.5,0
2017/2/13,3,00,2859,2.7,0,4.1,0
2017/2/13,4,00,2897,2.3,0,3.5,0
2017/2/13,5,00,3152,2.5,0,4,0
2017/2/13,6,00,3672,1.9,0,2.1,0
2017/2/13,7,00,3992,2.7,0,2,0
2017/2/13,8,00,4190,4.6,0.8,1.7,0
2017/2/13,9,00,4249,6.5,1,3.2,0
2017/2/13,10,00,4126,8.3,1,3.2,0
2017/2/13,11,00,4021,9.5,1,5.6,0
2017/2/13,12,00,3771,10.6,1,4.1,0
2017/2/13,13,00,3868,10.8,1,4.3,0
2017/2/13,14,00,3829,10.7,1,2.6,0
2017/2/13,15,00,3854,9.8,0.7,3.7,0
2017/2/13,16,00,4054,9.8,0.3,3.3,0
2017/2/13,17,00,4324,9.1,0.2,2,0
2017/2/13,18,00,4407,8.1,0,1.2,0
2017/2/13,19,00,4315,7.6,0,3.2,0
2017/2/13,20,00,4193,6.6,0,2.9,0
2017/2/13,21,00,4029,5.9,0,2.6,0
2017/2/13,22,00,3828,5.6,0,2.8,0
2017/2/13,23,00,3571,5.5,0,2.6,0
2017/2/14,0,00,3277,4.8,0,2.8,0
2017/2/14,1,00,3117,4.6,0,2.6,0
2017/2/14,2,00,3043,4.2,0,4.1,0
2017/2/14,3,00,3001,3.9,0,3.3,0
2017/2/14,4,00,3032,3.8,0,3.3,0
2017/2/14,5,00,3252,3,0,3.4,0
2017/2/14,6,00,3742,2.3,0,2,0
2017/2/14,7,00,4000,2.5,0,2.5,0
2017/2/14,8,00,4156,4,0.8,2.8,0
2017/2/14,9,00,4240,6.1,1,2.6,0
2017/2/14,10,00,4112,7.6,1,4.6,0
2017/2/14,11,00,3997,9.2,1,3.3,0
2017/2/14,12,00,3767,9.7,1,3.9,0
2017/2/14,13,00,3896,10.1,1,4.1,0
2017/2/14,14,00,3872,10.3,1,2.5,0
2017/2/14,15,00,3930,10.3,1,4.7,0
2017/2/14,16,00,4083,9.5,0.9,4.7,0
2017/2/14,17,00,4321,8.5,0.2,5.5,0
2017/2/14,18,00,4409,7.8,0,4.7,0
2017/2/14,19,00,4324,7.1,0,5.6,0
